hotel_name,city,state,property_type,star_rating,review_rating,review_count,price,distance_to_landmark_km,nearest_landmark,has_wifi,has_parking,has_pool,has_ac,has_breakfast,has_fitness_center,has_spa,has_restaurant,has_bar,pet_friendly,kid_friendly,wheelchair_accessible,has_hot_tub,has_airport_shuttle,has_room_service,source_dataset
Airport Guest House Guwahati,guwahati,Assam,Hotel,3.0,4.0,,2354.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"The Greenwood, Guwahati : A Luxury Boutique Hotel",guwahati,Assam,Hotel,,4.6,,6335.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Dula Homestay,guwahati,Assam,Hotel,,4.7,,1034.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Luit Vista Guest House (A boutique Heritage property),guwahati,Assam,Hotel,,4.3,,2106.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
Hotel Dynasty,guwahati,Assam,Hotel,4.0,4.1,,3604.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Ratnamouli Palace,guwahati,Assam,Hotel,,4.6,,6720.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Treebo Trend Pappilon Palace,mangalore,Karnataka,Hotel,3.0,4.2,,3008.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Treebo Trend The Horizon - Hotel in Mangalore,mangalore,Karnataka,Hotel,3.0,4.1,,2738.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Rks Beachfront,mangalore,Karnataka,Hotel,,4.8,,4116.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Manorama,mangalore,Karnataka,Hotel,3.0,4.0,,1237.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
Grand Plaza Hotel,mangalore,Karnataka,Hotel,3.0,3.9,,2580.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
Hotel Ganga Sagar,mangalore,Karnataka,Hotel,,4.3,,1348.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
"Vivanta Mangalore, Old Port Road",mangalore,Karnataka,Hotel,4.0,4.2,,6891.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Mangalore International,mangalore,Karnataka,Hotel,3.0,3.8,,1362.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Cosmo Lodge,mangalore,Karnataka,Hotel,,3.8,,887.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
The Sea View,mangalore,Karnataka,Hotel,,4.2,,4777.0,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Heraa International - The Heraa Inn,mangalore,Karnataka,Hotel,,4.6,,2239.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Poonja International,mangalore,Karnataka,Hotel,3.0,3.5,,1677.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
THE OCEAN PEARL INN,mangalore,Karnataka,Hotel,,4.3,,4106.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
The Ocean Pearl,mangalore,Karnataka,Hotel,3.0,4.4,,5891.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Royal Plaza Suites,mangalore,Karnataka,Hotel,,4.7,,4409.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Goldfinch Hote l Mangaluru,mangalore,Karnataka,Hotel,,4.2,,4619.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Paramount Suites & Service Apartments (Mangalore),mangalore,Karnataka,Hotel,,4.5,,2464.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Plaza Heights,mangalore,Karnataka,Hotel,,4.6,,1937.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Woodlands Hotel,mangalore,Karnataka,Hotel,,4.0,,1888.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
AJ Grand Hotel,mangalore,Karnataka,Hotel,,4.5,,4620.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Ganga Sagar,mangalore,Karnataka,Hotel,,4.3,,1348.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
The Sea View,mangalore,Karnataka,Hotel,,4.2,,4936.0,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Grand Mercure Mysore,mysore,Karnataka,Hotel,5.0,4.5,,7503.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Treebo Trend Akshaya Mahal Inn - Hotel in Mysore,mysore,Karnataka,Hotel,3.0,4.2,,5572.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Tulips Homestay | Studio Rooms & Wi-Fi,mysore,Karnataka,Hotel,,4.3,,2195.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Lalitha Mahal Palace Hotel,mysore,Karnataka,Hotel,4.0,4.3,,5244.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"Hotel Heritage Inn, Mysore",mysore,Karnataka,Hotel,,4.3,,1967.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Garden City,mysore,Karnataka,Hotel,2.0,3.6,,715.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
Aishwarya Le Royal (Best Budget Hotel in Mysore),mysore,Karnataka,Hotel,3.0,3.7,,1048.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Mayura Hoysala Mysuru,mysore,Karnataka,Hotel,3.0,4.1,,2419.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Livaana (Formerly known as Vivaana),mysore,Karnataka,Hotel,,3.8,,2193.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Sandesh The Prince,mysore,Karnataka,Hotel,4.0,4.1,,3008.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"Fortune JP Palace, Mysore - Member ITC's hotel group",mysore,Karnataka,Hotel,4.0,4.3,,4880.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Grand Mercure Mysore,mysore,Karnataka,Hotel,5.0,4.5,,6000.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Country Inn Mysore - Mosaic,mysore,Karnataka,Hotel,,4.5,,4645.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Sepoy Grande,mysore,Karnataka,Hotel,3.0,4.0,,1455.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Silent Shores Resort & Spa,mysore,Karnataka,Hotel,4.0,4.3,,6838.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Maya's Kings Kourt,mysore,Karnataka,Hotel,3.0,4.1,,1852.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Rahee Bi Roambay,mysore,Karnataka,Hotel,,4.5,,1398.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
REGALIA INN AND SUITES,mysore,Karnataka,Hotel,3.0,4.0,,1628.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Hotel Kalyani,mysore,Karnataka,Hotel,2.0,3.9,,1288.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Royal Tusker Luxury Service Apartments,mysore,Karnataka,Hotel,,4.9,,2107.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Grand Maurya Hotel & Resort,mysore,Karnataka,Hotel,2.0,4.1,,2828.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Tulips Homestay Mysore,mysore,Karnataka,Hotel,,4.4,,2387.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,google
Hotel Mayura Hoysala Mysuru,mysore,Karnataka,Hotel,3.0,4.1,,2531.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Sandesh The Prince,mysore,Karnataka,Hotel,4.0,4.1,,6551.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
LP Vilas,dehradun,Uttarakhand,Hotel,4.0,4.4,,5848.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Shahanshahi Adventure Park and Wellness Resort,dehradun,Uttarakhand,Hotel,,4.2,,3207.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,google
The River's Edge Farm - A Boutique Stay,dehradun,Uttarakhand,Hotel,,4.5,,6114.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,google
Mango Tree Courtyard,dehradun,Uttarakhand,Hotel,,4.7,,2285.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hyatt Regency Dehradun Resort and Spa,dehradun,Uttarakhand,Hotel,5.0,4.6,,20562.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
The Hosteller Dehradun,dehradun,Uttarakhand,Hotel,,4.8,,1315.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Adidev Group of Homestays,dehradun,Uttarakhand,Hotel,,4.6,,1005.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Riverstone Cottages,dehradun,Uttarakhand,Hotel,3.0,4.0,,4686.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Ramada by Wyndham,dehradun,Uttarakhand,Hotel,4.0,4.2,,6131.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Tree of Life Resort, Dehradun Foothills",dehradun,Uttarakhand,Hotel,,4.5,,6176.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Rajpur Heights,dehradun,Uttarakhand,Hotel,3.0,4.0,,2169.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Bhagwant Villa - A terrace view,dehradun,Uttarakhand,Hotel,,4.4,,2090.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Fairfield by Marriott Dehradun,dehradun,Uttarakhand,Hotel,4.0,4.4,,11682.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
The Sal Woods - Forest Retreat and Spa,dehradun,Uttarakhand,Hotel,3.0,3.9,,6384.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Old British House,dehradun,Uttarakhand,Hotel,,4.7,,1923.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
LP Vilas,dehradun,Uttarakhand,Hotel,4.0,4.4,,4925.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Hotel JSR Continental,dehradun,Uttarakhand,Hotel,3.0,3.9,,3843.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Clarion Hotel Dehradun,dehradun,Uttarakhand,Hotel,,4.4,,3728.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Embassy Dehradun & The Trekkers Hostel,dehradun,Uttarakhand,Hotel,3.0,3.8,,1069.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Mango Tree Courtyard | Heritage Rooms with Wi-Fi,dehradun,Uttarakhand,Hotel,,4.5,,3775.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Treebo Trend Elysee,dehradun,Uttarakhand,Hotel,,3.8,,9035.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Treebo Trend Blessing Bells,dehradun,Uttarakhand,Hotel,3.0,4.0,,9037.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Walisons Hotel,srinagar,Jammu and Kashmir,Hotel,3.0,4.2,,3780.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",srinagar,Jammu and Kashmir,Hotel,,4.4,,8991.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Zostel Srinagar,srinagar,Jammu and Kashmir,Hotel,,4.5,,1853.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
The Shelter Heritage A Boutique Hotel,srinagar,Jammu and Kashmir,Hotel,,4.5,,2510.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Samar,srinagar,Jammu and Kashmir,Hotel,3.0,4.2,,1669.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
Jamal Resorts,srinagar,Jammu and Kashmir,Hotel,4.0,4.0,,4215.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Himalayan Resort,srinagar,Jammu and Kashmir,Hotel,3.0,4.1,,3920.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Hotel New Green View Srinagar (Ghulam),srinagar,Jammu and Kashmir,Hotel,,3.8,,723.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Asian Park Hotel,srinagar,Jammu and Kashmir,Hotel,4.0,3.8,,4456.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
The victory (A Boutique Hotel),srinagar,Jammu and Kashmir,Hotel,3.0,4.0,,3686.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Hotel Sultan Residency,srinagar,Jammu and Kashmir,Hotel,,4.6,,1848.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Royal Heritage,srinagar,Jammu and Kashmir,Hotel,3.0,4.2,,3935.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",srinagar,Jammu and Kashmir,Hotel,,4.4,,5142.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Floating Heritage Group,srinagar,Jammu and Kashmir,Hotel,4.0,3.9,,1344.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,google
Hotel Kashmir Inn,srinagar,Jammu and Kashmir,Hotel,2.0,3.9,,826.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
Hotel Merlin Palace,srinagar,Jammu and Kashmir,Hotel,,4.8,,1344.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Kashmir Hilltown,srinagar,Jammu and Kashmir,Hotel,3.0,3.8,,1700.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Hotel Zaryab,srinagar,Jammu and Kashmir,Hotel,,4.7,,5679.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Meridien,srinagar,Jammu and Kashmir,Hotel,3.0,4.0,,3632.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Lake Scene,srinagar,Jammu and Kashmir,Hotel,,3.4,,664.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"The Orchard Retreat & Spa, Srinagar",srinagar,Jammu and Kashmir,Hotel,5.0,4.3,,14172.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Radisson Hotel Srinagar,srinagar,Jammu and Kashmir,Hotel,3.0,4.1,,14160.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Centre Point,jamshedpur,Jharkhand,Hotel,4.0,4.2,,4480.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Golden Heights - Best Hotel | Budget Hotel | Best Review Hotel in Jamshedpur,jamshedpur,Jharkhand,Hotel,,4.2,,1762.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Cruze,jamshedpur,Jharkhand,Hotel,,4.2,,5664.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel AB Palace - Top Budget & Luxury Hotels in Jamshedpur,jamshedpur,Jharkhand,Hotel,3.0,4.0,,1384.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
The Bizton,jamshedpur,Jharkhand,Hotel,,4.5,,5550.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Adarsh Guest House,jamshedpur,Jharkhand,Hotel,4.0,4.5,,448.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Ramada by Wyndham Jamshedpur,jamshedpur,Jharkhand,Hotel,3.0,4.2,,5008.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
The Onyx Hotel - Hotel in Jamshedpur,jamshedpur,Jharkhand,Hotel,3.0,4.3,,2284.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
Hotel Trax International,jamshedpur,Jharkhand,Hotel,,4.7,,1972.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,google
The Altira Hotel,jamshedpur,Jharkhand,Hotel,3.0,4.1,,1477.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
NOVANTA JAMSHEDPUR,jamshedpur,Jharkhand,Hotel,,4.4,,6689.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Ginger Jamshedpur,jamshedpur,Jharkhand,Hotel,3.0,4.0,,3135.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
"The Sonnet, Jamshedpur",jamshedpur,Jharkhand,Hotel,3.0,4.3,,3554.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
HOTEL DS INTERNATIONAL & KALYANAM BANQUET HALL,jamshedpur,Jharkhand,Hotel,,4.1,,2668.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Madhuban Motel,jamshedpur,Jharkhand,Hotel,,4.0,,2726.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Capsule Pod Hotel,jamshedpur,Jharkhand,Hotel,,4.4,,1073.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Chandra,jamshedpur,Jharkhand,Hotel,2.0,4.1,,729.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Grand Residency,jamshedpur,Jharkhand,Hotel,,4.0,,2281.0,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Treebo Trend Pal Comfort - Hotel in Jamshedpur,jamshedpur,Jharkhand,Hotel,3.0,4.2,,2142.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
Gyani's Hotel,jamshedpur,Jharkhand,Hotel,,4.6,,1779.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
THE PRABHA INTERNATIONAL HOTEL & CATERERS,gwalior,Madhya Pradesh,Hotel,,4.0,,2158.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,google
Hotel Ambience,gwalior,Madhya Pradesh,Hotel,3.0,3.9,,2191.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Solitaire Inn,gwalior,Madhya Pradesh,Hotel,3.0,3.9,,1372.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Radisson Gwalior,gwalior,Madhya Pradesh,Hotel,5.0,4.3,,6160.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Countryside,gwalior,Madhya Pradesh,Hotel,,3.1,,1230.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Empire Resort,gwalior,Madhya Pradesh,Hotel,,4.3,,2785.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Clarks Inn Suites Gwalior,gwalior,Madhya Pradesh,Hotel,4.0,4.4,,4280.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Moziac Hotel,gwalior,Madhya Pradesh,Hotel,,4.0,,2116.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"Taj Usha Kiran Palace, Gwalior",gwalior,Madhya Pradesh,Hotel,5.0,4.5,,20894.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Imperial Golf Resort and Wedding Lawns,gwalior,Madhya Pradesh,Hotel,,4.5,,12458.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
